0,1
2.3812184994,32.725489803
1.9704192276,29.9321031203
2.0302442677,27.9138381881
1.901123852,69.9977752691
2.18122837,19.2793646745
2.3317436348,20.44623376
3.4910816205,45.5318055174
3.3729086696,124.435489864
4.220743485,79.1097953965
3.7735784315,20.1072928292
3.8512460878,17.466330292
3.8521326473,92.9284705584
3.5317534864,144.701375851
2.8322516724,98.1095311305
3.7516286463,103.514377028
2.6503322503,71.2917085525
3.5520813707,99.257582356
3.0200897064,17.4607239486
3.161765549,30.3262248289
3.0321029512,70.717686368
3.5021003203,45.7907211087
3.400088833,144.594975363
2.6501557055,33.5809434209
2.4111804656,56.3938256575
2.1912184994,21.895489803
1.5204192276,56.1221031203
1.4302442677,20.6538381881
1.551123852,56.7177752691
1.47122837,23.1993646745
2.8117436348,27.77623376
4.7610816205,44.2018055174
4.6729086696,113.635489864
5.400743485,84.3697953965
5.3235784315,19.9772928292
4.9712460878,17.806330292
3.6221326473,42.2784705584
3.1617534864,31.5313758507
2.1622516724,55.9395311305
2.5316286463,119.054377028
2.8203322503,155.331708552
3.2020813707,129.427582356
3.5100897064,84.4807239486
3.741765549,38.6962248289
3.3221029512,73.307686368
2.7521003203,225.950721109
2.780088833,190.804975363
2.2301557055,94.8809434209
1.9511804656,87.6738256575
1.7212184994,22.115489803
1.4904192276,20.0521031203
1.6402442677,25.8838381881
1.791123852,24.1177752691
1.58122837,20.9193646745
1.9417436348,24.84623376
3.3710816205,15.7618055174
5.1229086696,19.2454898637
4.910743485,56.2497953965
4.5235784315,134.537292829
4.1912460878,123.886330292
3.5221326473,203.398470558
3.4217534864,44.2013758507
2.5122516724,26.9095311305
3.3116286463,121.714377028
3.2503322503,74.1717085525
3.7320813707,61.297582356
3.1700897064,28.1507239486
3.351765549,40.0262248289
3.4721029512,129.397686368
3.8121003203,190.310721109
2.730088833,154.294975363
2.2701557055,97.3509434209
1.4611804656,77.8638256575
1.6612184994,58.225489803
1.4604192276,46.2221031203
1.6802442677,61.1038381881
1.241123852,59.7777752691
1.39122837,55.1593646745
3.8117436348,51.69623376
5.7710816205,60.6318055174
4.9829086696,136.625489864
6.620743485,108.609795397
6.9735784315,140.267292829
6.7312460878,72.736330292
5.2521326473,52.5684705584
4.1817534864,135.151375851
4.0522516724,37.4395311305
4.9016286463,28.7443770275
2.1003322503,25.8617085525
2.6320813707,30.797582356
2.9100897064,18.9507239486
3.881765549,108.076224829
2.9321029512,113.497686368
3.3721003203,154.790721109
2.890088833,86.4949753632
2.2601557055,33.5809434209
1.2911804656,31.2138256575
2.1412184994,48.105489803
1.8404192276,30.7421031203
2.4302442677,25.7038381881
2.291123852,18.6577752691
3.12122837,24.6893646745
2.8117436348,25.05623376
5.7510816205,41.9218055174
5.9829086696,102.855489864
6.270743485,90.9897953965
6.5035784315,87.7372928292
4.8212460878,117.356330292
4.6921326473,119.428470558
4.1817534864,112.571375851
3.6422516724,104.23953113
4.1816286463,150.784377028
3.6903322503,131.991708552
3.7120813707,60.347582356
4.8400897064,29.8107239486
4.361765549,44.0662248289
3.4721029512,81.047686368
4.0721003203,163.450721109
3.330088833,121.294975363
3.0501557055,89.7109434209
1.7211804656,69.0538256575
2.6912184994,48.235489803
2.3704192276,41.0021031203
2.7102442677,63.7238381881
2.571123852,28.6777752691
2.38122837,22.3293646745
2.6417436348,21.42623376
5.5810816205,47.0518055174
5.3729086696,155.375489864
5.570743485,99.7497953965
6.5735784315,77.7972928292
5.1812460878,69.116330292
4.6321326473,37.0984705584
4.5017534864,52.1213758507
3.5822516724,32.6995311305
4.5416286463,53.5943770275
3.9503322503,23.6417085525
4.0020813707,58.717582356
3.5000897064,35.0607239486
3.431765549,49.3962248289
4.0021029512,30.297686368
3.4921003203,16.4407211087
3.590088833,34.2549753632
2.9401557055,105.000943421
1.5711804656,68.8938256575
2.8512184994,68.095489803
2.6104192276,24.7321031203
2.2902442677,26.9338381881
2.291123852,20.6277752691
2.36122837,19.9193646745
2.8317436348,23.86623376
4.6610816205,70.2118055174
5.1229086696,115.755489864
5.540743485,105.059795397
5.8135784315,80.4372928292
5.3412460878,18.596330292
4.0221326473,125.898470558
4.0917534864,192.221375851
3.6722516724,108.43953113
4.3316286463,89.3243770275
4.3403322503,101.961708552
4.2520813707,50.287582356
3.9400897064,17.5907239486
4.791765549,70.3562248289
4.2621029512,76.907686368
3.5521003203,142.930721109
2.470088833,145.424975363
3.1201557055,57.4309434209
1.9911804656,42.7238256575
1.9812184994,42.675489803
2.2104192276,22.3521031203
1.9302442677,22.2638381881
2.031123852,26.2977752691
1.64122837,24.5693646745
3.0617436348,61.64623376
4.9110816205,68.5518055174
6.9229086696,113.295489864
7,78.7597953965
7,94.5072928292
6.4612460878,69.866330292
5.3421326473,50.5284705584
5.0017534864,89.6013758507
4.7122516724,53.2895311305
4.7916286463,30.1643770275
4.8203322503,25.3917085525
4.3720813707,26.667582356
5.0800897064,52.7707239486
4.771765549,57.8362248289
4.6221029512,100.707686368
3.5621003203,127.410721109
3.750088833,141.034975363
2.3301557055,42.7009434209
2.2811804656,37.7738256575
2.6112184994,35.655489803
2.6304192276,24.3321031203
2.2002442677,30.3838381881
2.441123852,26.3877752691
2.85122837,21.2993646745
2.9917436348,28.49623376
5.4010816205,58.7818055174
5.3929086696,122.965489864
6.170743485,80.5497953965
7,68.9172928292
5.4712460878,19.896330292
4.3621326473,39.9384705584
4.6917534864,24.5013758507
4.4122516724,91.8895311305
4.2216286463,56.0843770275
3.9003322503,118.811708552
3.7320813707,108.217582356
4.4700897064,67.3307239486
4.481765549,84.9862248289
4.1621029512,112.007686368
3.9721003203,91.7707211087
3.090088833,98.7449753632
3.0301557055,75.3009434209
2.3711804656,38.5338256575
2.5312184994,57.585489803
2.3304192276,28.7821031203
2.2502442677,33.4738381881
2.511123852,28.3377752691
2.45122837,38.8593646745
2.7017436348,26.16623376
5.2010816205,20.6218055174
5.5529086696,22.4454898637
6.250743485,53.0697953965
4.6835784315,39.9472928292
4.7512460878,45.586330292
3.9521326473,152.718470558
4.4617534864,122.451375851
4.1722516724,104.36953113
4.5216286463,62.8943770275
4.2403322503,25.3017085525
3.9620813707,52.717582356
4.8600897064,104.210723949
4.551765549,94.7262248289
4.3221029512,176.327686368
4.6121003203,192.620721109
3.230088833,231.554975363
2.9101557055,110.860943421
1.8511804656,67.5638256575
2.3312184994,30.695489803
1.9404192276,23.3021031203
2.0502442677,35.8038381881
1.811123852,28.8777752691
1.98122837,33.4493646745
2.2417436348,47.68623376
4.1010816205,49.6918055174
4.2729086696,124.605489864
4.170743485,100.739795397
4.5935784315,85.1772928292
4.1912460878,69.376330292
4.3321326473,31.9384705584
4.0917534864,44.7113758507
3.9422516724,32.8895311305
3.8416286463,67.0543770275
3.3503322503,40.9917085525
3.8320813707,29.027582356
3.4700897064,48.5707239486
4.261765549,36.0562248289
4.0121029512,152.937686368
4.0921003203,112.470721109
3.890088833,185.724975363
2.8601557055,103.260943421
2.0611804656,32.9438256575
2.3512184994,23.025489803
2.4004192276,26.4421031203
2.1502442677,30.1838381881
2.471123852,18.6477752691
2.20122837,22.4693646745
3.3617436348,27.13623376
4.7610816205,70.0618055174
5.9729086696,116.655489864
5.420743485,107.879795397
4.9335784315,95.2972928292
4.8712460878,121.486330292
3.7521326473,57.6584705584
4.2917534864,101.971375851
3.8622516724,48.9295311305
4.8316286463,24.8243770275
3.6603322503,42.5717085525
3.9320813707,28.107582356
4.1600897064,22.5207239486
4.921765549,119.866224829
3.9521029512,123.347686368
3.8821003203,112.700721109
3.130088833,72.9249753632
2.6401557055,80.5409434209
2.5811804656,49.1738256575
2.3312184994,22.675489803
1.9104192276,30.7221031203
1.9602442677,22.7038381881
2.201123852,23.8577752691
2.59122837,66.1093646745
3.1917436348,29.93623376
5.3410816205,54.6118055174
5.0229086696,149.985489864
5.740743485,138.699795397
5.9435784315,85.1772928292
4.3912460878,99.766330292
4.4121326473,85.3884705584
4.6517534864,95.2013758507
3.3522516724,92.9695311305
4.1916286463,113.304377028
4.5603322503,126.471708552
4.5220813707,96.787582356
4.7400897064,100.600723949
6.091765549,45.4262248289
3.8321029512,108.077686368
3.6521003203,131.800721109
3.280088833,113.394975363
2.5301557055,118.020943421
2.5611804656,25.5038256575
1.9512184994,21.435489803
2.1204192276,30.7921031203
2.3402442677,21.5938381881
1.901123852,23.6877752691
2.34122837,23.4293646745
3.1617436348,27.29623376
4.2610816205,68.3018055174
6.3529086696,171.025489864
5.870743485,99.6797953965
7,179.717292829
5.6312460878,111.226330292
5.0121326473,64.7084705584
5.4817534864,58.9013758507
4.5322516724,59.6395311305
5.0416286463,96.3343770275
3.7903322503,61.1417085525
3.6520813707,46.897582356
4.3500897064,19.5207239486
4.671765549,105.726224829
3.7021029512,240.757686368
3.2321003203,183.950721109
2.820088833,190.624975363
2.3401557055,142.780943421
1.7411804656,34.4438256575
2.1912184994,25.365489803
1.9504192276,24.4721031203
1.7302442677,30.6738381881
1.671123852,19.6377752691
2.06122837,20.3393646745
2.4717436348,27.98623376
2.9210816205,72.5518055174
3.2129086696,103.135489864
3.430743485,110.839795397
3.6035784315,86.2272928292
4.5512460878,91.396330292
3.4621326473,115.188470558
4.0217534864,116.021375851
3.2722516724,92.7795311305
3.8216286463,98.2143770275
2.9203322503,36.4717085525
3.3720813707,31.527582356
2.9100897064,27.4207239486
3.521765549,82.8762248289
3.0021029512,91.677686368
2.8121003203,73.7807211087
2.430088833,57.3249753632
2.6701557055,53.4009434209
2.0111804656,30.5538256575
2.0712184994,31.925489803
2.0904192276,22.9721031203
2.0502442677,19.8638381881
1.731123852,24.1277752691
1.76122837,27.3893646745
2.4217436348,20.54623376
3.7610816205,40.1218055174
3.6429086696,125.905489864
4.630743485,157.369795397
5.0035784315,195.257292829
4.9312460878,135.476330292
3.8221326473,144.208470558
3.7017534864,249.561375851
3.4422516724,209.06953113
3.5016286463,107.084377028
3.1103322503,33.1917085525
3.3020813707,33.797582356
3.1200897064,41.4007239486
3.831765549,189.286224829
2.8721029512,193.737686368
2.6821003203,166.330721109
2.660088833,229.274975363
2.6201557055,135.400943421
1.9411804656,105.053825657
1.1412184994,88.945489803
0.6404192276,35.5121031203
0.6502442677,20.9238381881
0.831123852,20.1177752691
0.94122837,29.4793646745
1.4217436348,26.42623376
4.2210816205,63.2918055174
3.4429086696,188.245489864
3.520743485,122.309795397
4.1935784315,118.727292829
3.5212460878,35.766330292
2.7921326473,102.218470558
2.4217534864,76.7913758507
1.9522516724,34.6795311305
2.2716286463,31.8743770275
2.5403322503,28.8217085525
2.7120813707,31.657582356
3.0800897064,65.3407239486
3.341765549,237.106224829
2.6921029512,156.257686368
2.6521003203,174.270721109
1.940088833,145.074975363
1.5301557055,69.1609434209
1.0011804656,39.3838256575
1.7312184994,68.235489803
1.9004192276,20.2521031203
1.5002442677,19.4738381881
1.321123852,28.6577752691
2.09122837,19.1893646745
2.3417436348,19.90623376
3.5410816205,47.8718055174
3.7029086696,147.845489864
4.350743485,100.229795397
3.9435784315,106.067292829
3.5412460878,118.826330292
2.9921326473,108.778470558
1.9017534864,94.9713758507
2.2322516724,31.8495311305
2.3416286463,38.8843770275
2.9203322503,38.7217085525
3.1620813707,25.567582356
2.9400897064,17.1607239486
3.301765549,61.4362248289
2.7421029512,112.177686368
3.0821003203,139.430721109
2.750088833,161.714975363
2.3401557055,105.460943421
1.2511804656,46.1838256575
1.3912184994,27.915489803
1.4604192276,38.9921031203
1.4802442677,31.4138381881
1.491123852,19.8177752691
1.89122837,19.2393646745
2.3317436348,58.32623376
4.4010816205,78.6818055174
3.9129086696,110.975489864
4.540743485,57.9097953965
4.0835784315,12.2572928292
4.4812460878,18.386330292
3.7421326473,27.2784705584
4.0717534864,41.5513758507
